__fuente__,fecha_inicio,fecha_fin_iso,descripcion,observaciones,fecha_inicio_iso,fecha_cronica,folios,signatura,fecha_fin,fecha_topica
FRAC_Sección colonial.xlsx,1801-ago.-8,1804-07-28,"Propuesta del racionero Carrascón sobre el establecimiento del virreinato en la villa e intendencia de Puno, debido a la peligrosa situación de desgobierno.",Fotocopias. Luis Durand.,1801-08-08,1801-ago.-8/1804-jul.-28,6 f.ú.,FRAC-1824,1804-jul.-28,Cusco
FRAC_Sección colonial.xlsx,1814-ago.-3,,Cargos contra el racionero Francisco Carrascón.,Fotocopias. Luis Durand.,1814-08-03,1814-ago.-3,18 f.ú.,FRAC-1825,,Cusco
FRAC_Sección colonial.xlsx,1782-mar.-30,,Expediente reservado sobre la conducta del obispo del Cusco durante su residencia en Tucumán.,Fotocopias. Luis Durand.,1782-03-30,1782-mar.-30/jul.-24,12 f.ú.,FRAC-1826,jul.-24,El Pardo/San Ildefonso
FRAC_Sección colonial.xlsx,1785-jul.-22,,"Copia del informe de Benito de la Matta Linares al virrey Teodoro de Croix, sobre la mala conducta del cura de Sangarara, Domingo de Alba.",Fotocopias. Luis Durand.,1785-07-22,1785-jul.-22,3 f.ú.,FRAC-1827,,Cusco
FRAC_Sección colonial.xlsx,1783-jul.-16,,"Comunicación de Jorge Escobedo a José Gálvez, sobre la sublevación en el Cusco (parte final del documento).",Fotocopias. Luis Durand.,1783-07-16,1783-jul.-16,9 f.ú.,FRAC-1828,,Lima
FRAC_Sección colonial.xlsx,1783-nov.-19,,Carta y nota de Benito de la Matta Linares sobre la situación de recelo por la sublevación de Túpac Amaru.,Fotocopias. Luis Durand.,1783-11-19,1783-nov.-19,3 f.ú.,FRAC-1829,,San Lorenzo
FRAC_Sección colonial.xlsx,1813-abr.-1,,Recibo otorgado por Antonio Albares a Juan Alvarado por cantidad de pesos que dejó Cayetana Rainaga por dos misas.,,1813-04-01,1813-abr.-1,1 f.ú.,FRAC-1830,,Lima
FRAC_Sección colonial.xlsx,1812-nov.-3,,"Carta de pago otorgada por Mariano Rivera, cura del Cercado, a Tomás Gorozabel, albacea de Celsa de Larrainaga, ante José María de la Rosa.",Deteriorado por tinta.,1812-11-03,1812-nov.-3,1 f.ú.,FRAC-1831,,Lima
FRAC_Sección colonial.xlsx,1812-ago.-26,,"Carta de pago otorgada por Mercedes Carransa, como patrona de la capellanía que fundó Luisa de Olivares, a Tomás Gorozabel, albacea de Celsa de Larrainaga, ante Manuel Malarín.",,1812-08-26,1812-ago.-26,1 f.ú.,FRAC-1832,,Lima
FRAC_Sección colonial.xlsx,1798-abr.-17,,"Recibo que otorga José Antonio de Errea, tesorero de la congregación de seglares de Nuestra Señora de la O, a José Antonio de Albarado, por un contrato espiritual que mandó hacer a beneficio del alma de Mateo Larreynaga.","Documento mixto, deteriorado por tinta.",1798-04-17,1798-abr.-17,1 f.ú.,FRAC-1833,,Lima
FRAC_Sección colonial.xlsx,1812-ago.-5,,"Recibo otorgado por Joseph de Arriz a a Tomás Gorozabel, albacea de Celsa de Larrainaga.",,1812-08-05,1812-ago.-5,1 f.ú.,FRAC-1834,,Lima
FRAC_Sección colonial.xlsx,1812-jul.-3,,"Escrito dirigido al virrey Joseph Fernando de Abascal sobre la libertad de imprenta. Firman: Toribio Rodríguez, presidente de la junta; Josef Pareja y Cortés, José Vicente, obispo electo de Huamanga; el marqués de Casabal, Manuel Antonio de Noriega, secretario.",Fotografías.,1812-07-03,1812-jul.-3,180 fotos.,FRAC-1835,,Lima
FRAC_Sección colonial.xlsx,1815-oct.-12,,"Partida de conocimiento con que José Joaquín de Balenzategui, maestre de la fragata La Preciosa, da cuenta del embarque de 1000 pesos en plata doble, que ha recibido de Rafael Francisco Menéndez y que remite de cuenta y riesgo de José Sánz Pérez.",Documento mixto. Quintuplicada.,1815-10-12,1815-oct.-12,5 f.ú.,FRAC-1836,,Lima
FRAC_Sección colonial.xlsx,1815-oct.-12,,"Partida de conocimiento con que Francisco Carranza, maestre de la fragata Alcides, da cuenta del embarque de 1100 pesos en plata doble, que ha recibido de Rafael Francisco Menéndez y que remite de cuenta y riesgo de José Sánz Pérez.",Documento mixto. Quintuplicada.,1815-10-12,1815-oct.-12,5 f.ú.,FRAC-1837,,Lima
FRAC_Sección colonial.xlsx,1739-jun.-23,,"Traslado del recibo que otorgó Bartolomé Pinto de Rivera a Augustín Carrillo de Córdova, regente del Tribunal de Cuentas, de 200 pesos en doblones, para ser entregados en el reino de España a Pantaleón de Barroeta. Escribano: Marcos de Uzeda.",Papel sello cuarto.,1739-06-23,1739-jun.-23,1 f.ú.,FRAC-1838,,Lima
FRAC_Sección colonial.xlsx,1743-set.-1,1744-04-11,"Recibos otorgados por Juan Joseph Ortiz Martel a Augustín Carrillo, por cantidades de pesos del censo de una capellanía, perteneciente a Ortiz.",,,1743-set.-1/1744-abr.-11,6 f.ú,FRAC-1839,1744-abr.-11,Lima
FRAC_Sección colonial.xlsx,1744-may.-12,,"Pagaré dado por Juan Joseph Ortiz Martel para que Luis Carrillo entregue a Miguel Castillo, una cantidad de pesos para pagar la deuda del Real Colegio de Santo Toribio.",,1744-05-12,1744-may.-12/19,1 f.ú.,FRAC-1840,19,Lima
FRAC_Sección colonial.xlsx,1784-set.-4,1785-01-05,"Recibos, notas, declaración de las cuentas de Domingo Ramírez de Arellano con Santiago de Donesteve y Jazinto de los Santos y Agüero.",10 documentos.,,1784-set.-4/1785-ene.-5,11 f.ú.,FRAC-1841,1785-ene.-5,Lima
FRAC_Sección colonial.xlsx,1785-mar.-11,,Declaración de obligación de Domingo Ramírez de Arellano y Juan José Pérez sobre el embarque de diversos efectos en la fragata El Dragón.,,1785-03-11,1785-mar.-11,1 f.ú.,FRAC-1842,,Lima
FRAC_Sección colonial.xlsx,1812-jul.-1,,Carta de obligación de pago otorgada por José Junco a Felipe Sancho Dávila y Salazar. Escribano: Antonio Luque.,,1812-07-01,1812-jul.-1,1 f.ú.,FRAC-1843,,Lima
FRAC_Sección colonial.xlsx,1812-feb.-8,,2 recibos otorgados por Juan Estevan Henríquez de Saldaña a favor de José María Sancho Dávila por los intereses de dos mil pesos.,2 documentos.,1812-02-08,1812-feb.-8/mar.-1,2 f.ú.,FRAC-1844,mar.-1,Lima
FRAC_Sección colonial.xlsx,1787-ene.-16,,Sobre la deuda de Luis Carrillo al Real Tribunal del Consulado por la conducción del navío Aquiles.,3 documentos.,1787-01-16,1787-ene.-16/abr.-17,3 f.ú.,FRAC-1845,abr.-17,Callao
FRAC_Sección colonial.xlsx,1795-mar.-26,,Debe del marqués de Santa María a Rafael Francisco Menéndez.,,1795-03-26,1795-mar.-26,1 f.ú.,FRAC-1846,,Lima
FRAC_Sección colonial.xlsx,1819-ene.-2,,Contribución sobre carruajes por lo respectivo a 1818 dado por Rafael Menéndez. Firma: Bartolomé de Bedoya.,Documento mixto.,1819-01-02,1819-ene.-2,1 f.ú.,FRAC-1847,,Lima
FRAC_Sección colonial.xlsx,1815-mar.-11,,"Certificado de la cuenta de José María Sancho Dávila, albacea de Felipe Sancho Dávila, su hermano, sobre unas cantidades de pesos entregadas.",Papel sello tercero. Duplicado. Deteriorado por tinta.,1815-03-11,1815-mar.-11,4 f.ú.,FRAC-1848,,Lima
FRAC_Sección colonial.xlsx,s,,"Borrador de los autos en la causa contra el conde de Castañeda de los Lamos, Joseph Pío García, por cantidad de pesos.",,,s/f,1 f.ú.,FRAC-1849,f,s/l
FRAC_Sección colonial.xlsx,s,,Borrador de la propuesta sobre las funciones del comisario subdelegado de Lima.,,,s/f,1 f.ú.,FRAC-1850,f,s/l
FRAC_Sección colonial.xlsx,1809-may.-19,,"Comunicación del virrey Joseph de Abascal al comisario general de Cruzada, sobre la entrega de papel a José de Ayala, para la impresión de los edictos, convocatorias y demás, para la próxima publicación de la Santa Bula.",Documento manchado y deteriorado por polilla.,1809-05-19,1809-may.-19,1 f.ú.,FRAC-1851,,Lima
FRAC_Sección colonial.xlsx,1815-may.-10,,"Comunicación de Francisco Yañéz Bahamonde al comisario subdelegado de la Cruzada, sobre la jubilación de Ventura Padilla, secretario del Tribunal de la Comisaría General de Cruzada.","Impreso, deteriorado por polilla.",1815-05-10,1815-may.-10,"1 f.ú., 1 f.b.",FRAC-1852,,Madrid
FRAC_Sección colonial.xlsx,1812-feb.-8,,"Comunicación de Marcelo de Ondarza dirigida a los comisarios jueces subdelegados de Cruzada, sobre las pensiones a cargo de la Comisaría General de Cruzada.",Impreso.,1812-02-08,1812-feb.-8,"1 f.ú., 1 f.b.",FRAC-1853,,Cádiz
FRAC_Sección colonial.xlsx,1779-feb.-1,,Bula de la Santa Cruzada otorgada a Felipe Sancho Dávila para 1783 y 1784.,Formato grande. Impreso. Algo deteriorado por polilla.,1779-02-01,1779-feb.-1,1 f.ú.,FRAC-1854,,Madrid
FRAC_Sección colonial.xlsx,1781-feb.-1,,Bula de la Santa Cruzada otorgada a Julián Sancho Dávila para 1785 y 1786.,Formato grande. Impreso.,1781-02-01,1781-feb.-1,1 f.ú.,FRAC-1855,,Madrid
FRAC_Sección colonial.xlsx,1783-feb.-13,,Bula de la Santa Cruzada otorgada a Gregorio Sancho Dávila para 1787 y 1788.,Formato grande. Impreso.,1783-02-13,1783-feb.-13,1 f.ú.,FRAC-1856,,Madrid
FRAC_Sección colonial.xlsx,1811-may.-13,,"Razón de las disposiciones dadas en su testamento por Celsa de la Reynaga, dada en su poder para testar a Tomás José Gorozabel. Escribano: Martín Morel.",,1811-05-13,1811-may.-13,2 f.ú.,FRAC-1857,,Lima
FRAC_Sección colonial.xlsx,1799-ene.-19,,"Escritura de convenio entre José Urriz, oidor honorario de la Real Audiencia, con Celsa y Cayetana de la Reynaga, sobre la propiedad de una chacara llamada Rinconada de Late. Escribano: Santiago Martel.",Deteriorado por tinta. Cuadernillo.,1799-01-19,1799-ene.-19/21,5 f.ú.,FRAC-1858,21,Lima
FRAC_Sección colonial.xlsx,1812-ene.-31,,Traslado de la cabeza de testamento de Celsa de la Reynaga (2 de noviembre de 1811).,Deteriorado por tinta. Cuadernillo.,1812-01-31,1812-ene.-31,4 f.ú.,FRAC-1859,,Lima
FRAC_Sección colonial.xlsx,1776-jun.-25,,"Título de secretario del secreto del Santo Oficio de la Inquisición, a favor de Mariano de la Torre.",Formato grande. Con sello de papel. Deteriorado por polilla.,1776-06-25,1776-jun.-25,1 f.ú.,FRAC-1860,,Madrid
FRAC_Sección colonial.xlsx,1741-abr.-12,,"Título de secretario del secreto del Santo Oficio de la Inquisición, a favor de Gerónimo de la Torre. Sin salario, gajes ni emolumentos.",Formato grande. Con sello de papel. Deteriorado por polilla.,1741-04-12,1741-abr.-12,1 f.ú.,FRAC-1861,,Madrid
FRAC_Sección colonial.xlsx,1793-mar.-27,,"Relación de cuentas de debe de Rafael Martínez Rubio, administrador de Tabacos de Conchucos. Firmado: García.",,1793-03-27,1793-mar.-27,1 f.ú.,FRAC-1862,,Lima
FRAC_Sección colonial.xlsx,1818-mar.-9,,"Proveido de Rafael Francisco Menéndez a solicitud del Real Tribunal de Cuentas, de 13 cuentas de anualidades eclesiásticas. Escribano: Faustino de Olaya.",Papel sello cuarto. Cuadernillo.,1818-03-09,1818-mar.-9/16,"5 f.ú., 1 f.b.",FRAC-1863,16,Lima
FRAC_Sección colonial.xlsx,1813-set.-10,,"3 partidas de conocimiento con que Benito José Dorca, maestre de la fragata Hermosa Mexicana, da cuenta de los embarques de cantidades de pesos en plata doble, que ha recibido de Rafael Francisco Menéndez y que remite de cuenta y riesgo de José Sánz Pérez.",Incluye dos notas. Un duplicado. Documentos mixtos.,,1813-set.-10/30,5 f.ú.,FRAC-1864,30,Lima
FRAC_Sección colonial.xlsx,1803-mar.-22,,"Partida de conocimiento con que Juan Antonio Uriarte, maestre de la fragata Nuestra Señora de los Dolores (alias) La Aurora, da cuenta de un embarque de plata, que ha recibido de Rafael Francisco Menéndez y que remite de cuenta y riesgo de Miguel de Antón Bezares.",Incluye una nota. Documento mixto.,1803-03-22,1803-mar.-22,2 f.ú.,FRAC-1865,,Lima
FRAC_Sección colonial.xlsx,1802-jul.-3,,"Partida de conocimiento con que Lorenzo Saturnino de Sarassa, maestre de la fragata Nuestra Señora de los Dolores (alias) La Primera, da cuenta de un embarque de plata doble, que ha recibido de Rafael Francisco Menéndez y que remite de su cuenta y riesgo.",Documento mixto. Duplicado. Deteriorado por tinta.,1802-07-03,1802-jul.-3,2 f.ú.,FRAC-1866,,Lima
FRAC_Sección colonial.xlsx,1815-abr.-11,,"Partida de conocimiento con que Joseph Gandarias, maestre de la fragata Cantabria, da cuenta de un embarque de plata doble, que ha recibido de Rafael Francisco Menéndez y que remite de cuenta y riesgo de la viuda de Diez Catalán e hijo.",Duplicado. Incluye una nota. Documento mixto.,1815-04-11,1815-abr.-11,"2 f.ú., 1 f.b.",FRAC-1867,,Lima
FRAC_Sección colonial.xlsx,1809-mar.-21,,"Partida de conocimiento con que Juan Francisco Ezpelosin, maestre del navío San Fulgencio, da cuenta de un embarque de plata doble, que ha recibido de Rafael Francisco Menéndez y que remite de cuenta y riesgo de la testamentaría de Manuel Sáenz de Tejada.",Documento mixto.,1809-03-21,1809-mar.-21,1 f.ú.,FRAC-1868,,Lima
FRAC_Sección colonial.xlsx,1803-ene.-3,,"Partida de conocimiento con que Luis Goytia, maestre de la fragata Fuente Hermosa (alias) La Unica, da cuenta de un embarque de plata doble de cordomillo, que ha recibido de Rafael Francisco Menéndez y que remite de su cuenta y riesgo.",Documento mixto.,1803-01-03,1803-ene.-3,1 f.ú.,FRAC-1869,,Lima
FRAC_Sección colonial.xlsx,1817-feb.-13,,"Partida de conocimiento con que Francisco Joaquín de Luchi, maestre de la fragata La Aurora, da cuenta de un embarque de oro, que ha recibido de Juan Bautista de Valdeavellano y que remite de cuenta y riesgo de José Sánchez de Resa y Gómez.",Documento mixto.,1817-02-13,1817-feb.-13,1 f.ú.,FRAC-1870,,Lima
FRAC_Sección colonial.xlsx,1784-dic.-15,,"Partida de conocimiento con que Joaquín Sotero de Santiago, maestre de la fragata San Francisco de Asís, da cuenta de un embarque de plata doble, que ha recibido de Rafael Méndez y que remite de cuenta y riesgo de María Josefa Texada.",Documento mixto.,1784-12-15,1784-dic.-15,1 f.ú.,FRAC-1871,,Lima
FRAC_Sección colonial.xlsx,1784-dic.-17,,"Partida de conocimiento con que Manuel Calbo, maestre de la fragata San Joseph y las Animas (alias) El Aquiles, da cuenta de un embarque de plata doble, que ha recibido de Rafael Menéndez y que remite de cuenta y riesgo de María Josefa de Texada.",Documento mixto.,1784-12-17,1784-dic.-17,1 f.ú.,FRAC-1872,,Lima
FRAC_Sección colonial.xlsx,1799-jul.-27,1801-10-15,Pagaré otorgado a Mathías de Larreta por Rafael Francisco Menéndez.,Deteriorado por tinta.,1799-07-27,1799-jul.-27/1801-oct.-15,1 f.ú.,FRAC-1873,1801-oct.-15,Lima
FRAC_Sección colonial.xlsx,1801-oct.-13,,"Sobre la obligación de pago a favor de Juan Marín, del concurso de bienes de Francisco Tomás Gonzáles y de Joaquín Benito de Aguirre. Cede una cantidad a Vicente García.",,1801-10-13,1801-oct.-13,1 f.ú.,FRAC-1874,,Lima
FRAC_Sección colonial.xlsx,1794-feb.-26,1797-06-04,"Solicitud de Rafael Francisco Menéndez, para que Feliciano Cuéllar reconozca el pagaré que otorgó a favor de Menéndez.",Papel sello tercero. Cuadernillo.,1794-02-26,1794-feb.-26/1797-jun.-4,3 f.ú.,FRAC-1875,1797-jun.-4,Lima
FRAC_Sección colonial.xlsx,1808-feb.-9,1809-06-21,"4 recibos otorgados por Toribio Rodríguez a Rafael Francisco Menéndez, por una cantidad de pesos para los alimentos de su hijo, Manuel Menéndez, colegial del Convictorio de San Carlos.",4 documentos.,1808-02-09,1808-feb.-9/1809-jun.-21,4 f.ú.,FRAC-1876,1809-jun.-21,Lima
FRAC_Sección colonial.xlsx,1806-set.-16,,"Recibo y nota de obligación otorgado a Rafael Francisco Menéndez por Miguel Escobar, por una cantidad de pesos, por dos anillos.",,,1806-set.-16/dic.-16,2 f.ú.,FRAC-1877,dic.-16,Lima
FRAC_Sección colonial.xlsx,1798-mar.-8,1799-12-13,"4 pagarés otorgados por Alexandro Estevan Martínez, solicitados a Rafael Francisco Menéndez, para entregar cantidades de pesos a José Ponce de León y Basilio Astopilco.",5 documentos. Deteriorados por tinta.,1798-03-08,1798-mar.-8/1799-dic.-13,5 f.ú.,FRAC-1878,1799-dic.-13,Lima/Cajamarca
FRAC_Sección colonial.xlsx,1788-oct.-17,,"2 recibos otorgados por Gerónimo Boza a favor de Agustín Martín de la Fuente, por cantidades de pesos.",2 documentos.,1788-10-17,1788-oct.-17/nov.-1,2 f.ú.,FRAC-1879,nov.-1,Lima
FRAC_Sección colonial.xlsx,1816-feb.-23,,"Cartas de venta otorgadas por Gaspar Antonio de Aguirre y María del Carmen Ximenes, por una esclava negra, llamada María del Carmen. Escribano: José María de la Rosa.",,1816-02-23,1816-feb.-23/ago.-20,2 f.ú.,FRAC-1880,ago.-20,Lima
FRAC_Sección colonial.xlsx,1810-mar.-30,,Carta de pago otorgada por Antonio Landibar a favor de Tomás Menéndez. Escribano: Miguel Antonio de Arana.,,1810-03-30,1810-mar.-30,1 f.ú.,FRAC-1881,,Lima
FRAC_Sección colonial.xlsx,s,,Puntos para la demanda contra el cura de Churín sobre su mala actitud.,Deteriorado por polilla y roedores.,,s/f,"1 f.ú., 1 f.b.",FRAC-1882,f,s/l
FRAC_Sección colonial.xlsx,1808-set.-28,1813-02-01,"Carta de venta otorgada por Manuela Fernández a Francisco Avila, por un sambito nombrado José Gregorio. También un recibo otorgado por Avila a Rafael Francisco Menéndez por el mismo sambito.",2 documentos.,,1808-set.-28/1813-feb.-1,2 f.ú.,FRAC-1883,1813-feb.-1,Lima
FRAC_Sección colonial.xlsx,1799-may.-24,,Pagaré a favor de Xavier María de Aguirre otorgado por Vicente José García.,Deteriorado por tinta.,1799-05-24,1799-may.-24,1 f.ú.,FRAC-1884,,Buenos Aires
FRAC_Sección colonial.xlsx,1805-set.-30,,Sobre la tasación de dos joyas realizada por Agustín Liñán.,,,1805-set.-30,1 f.ú.,FRAC-1885,,Lima
FRAC_Sección colonial.xlsx,1810-abr.-30,,Pagaré otorgado por Joseph Gregorio de Quiroga a favor de Rafael Francisco Menéndez.,,1810-04-30,1810-abr.-30,1 f.ú.,FRAC-1886,,Lima
FRAC_Sección colonial.xlsx,s,,Cuentas de la tasación hecha por Mendoza y Toledo.,,,s/f,1 f.ú.,FRAC-1887,f,s/l
FRAC_Sección colonial.xlsx,1805-nov.-12,,"Recibo otorgado a Rafael Francisco Menéndez por Vitor Vrivo, por la venta de un par de caravanas.",,1805-11-12,1805-nov.-12,1 f.ú.,FRAC-1888,,Lima
FRAC_Sección colonial.xlsx,1794-feb.-26,,Copia del resguardo del pago realizado por el marqués de Santa María a favor de Rafael Francisco Menéndez.,,1794-02-26,1794-feb.-26/abr.-4,1 f.ú.,FRAC-1889,abr.-4,Lima
FRAC_Sección colonial.xlsx,1789-feb.-25,,"Partida de conocimiento con que Juan Joseph de Ariztimuño, maestre de la fragata Nuestra Señora de Aranzazu (alias) El Pájaro, da cuenta de un embarque de doblones de oro, que ha recibido de Domingo Ramírez de Arellano para entregar a Francisco Ignacio de Alvizu.",Documento mixto.,1789-02-25,1789-feb.-25,1 f.ú.,FRAC-1890,,Lima
FRAC_Sección colonial.xlsx,1799-abr.-13,,"Borradores de la carta de poder otorgada por Bartolomé de las Heras a Magdalena de Miranda, su esposa.",Deteriorada por roedores.,1799-04-13,1799-abr.-13,2 f.ú.,FRAC-1891,,Lima
FRAC_Sección colonial.xlsx,1780-jul.-22,,"2 notas de remisión de Zervilión por sacos de cacao para ser embarcados en la fragata La Concepción, de propiedad de Domingo Ramírez de Arellano. Da cuenta de los embarques Eusebio Reyes.",,1780-07-22,1780-jul.-22/27,2 f.ú.,FRAC-1892,27,Bellavista
FRAC_Sección colonial.xlsx,1770-oct.-15,,"Recibo entregado a Juan Anselmo Martín de la Fuente, tesorero de las rentas decimales de la Santa Iglesia Metropolitana, de una cantidad de pesos, por la mesada de Augustín de Gorrochátegui.",,1770-10-15,1770-oct.-15,1 f.ú.,FRAC-1893,,Lima
FRAC_Sección colonial.xlsx,1791-nov.-18,,Recibo otorgado por Diego Peña a Domingo Ramírez de Arellano por una cantidad de pesos y una obligación del padre Luis Quadros.,,1791-11-18,1791-nov.-18,1 f.ú.,FRAC-1894,,Lima
