__fuente__,signatura,folios,fecha_topica,fecha_cronica_iso,fecha_cronica,observaciones,descripcion
Denegri-Documentos.xlsx,FDL-3103,1 f.u.,Chachapoyas (Amazonas),fecha inválida,1837- Ago.- 28,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Comúnicado de Damián Najar sobre conforme a la orde se pondra en marcha al interior de maynas dejando en el mando político a Manuel Castro.
Denegri-Documentos.xlsx,FDL-3110,2 f.u.,Piura,fecha inválida,1838- Feb.- 22,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","José Delfin de la guarnición de Piura remite estado de la fuerza, armamento y vestuario"
Denegri-Documentos.xlsx,FDL-3109,1 f.u.,Piura,fecha inválida,1838- May.- 20,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Francisco Bargas Manchuca comandante del regimiento de caballeria de Sullana propone nombres de oficiales para la guardia nacional de Sullana.
Denegri-Documentos.xlsx,FDL-3108,1 f.u.,Balsapuerto (Loreto),fecha inválida,1837- Oct.- 27,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Agustín Vasquez Noriega comúnica que se han presentado a su despacho varios caudillos de la pandilla de Melchor Albán a quienes remite presos.
Denegri-Documentos.xlsx,FDL-3101,1 f.u.,Chachapoyas (Amazonas),fecha inválida,1837- May.-13,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Damián Najar acusa recibo de 11 despachos de jefes y oficales de la guardia nacional para Guayabamba.
Denegri-Documentos.xlsx,FDL-3107,1 f.u.,Urubamba (Cuzco),fecha inválida,1837- Oct.- 27,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Comúnicado de Cayetano Escobar sobre haber quedado enterado del ingreso de la capitánia del departamento de quien se se hara cargo de la jefatura militar de los 4 departamentos del norte.
Denegri-Documentos.xlsx,FDL-3106,1 f.u.,Trujillo,fecha inválida,1837- Dic.- 13,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Comúnicado de Domingo Nieto donde adjunta nota del prefecto de Amazonas en la que dice que los pueblos de Maynas se resisten al pago de contribuciones.
Denegri-Documentos.xlsx,FDL-3114,1 f.u.,Tarma (Junín),fecha inválida,1838- Nov.- 25,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Pardo de Zela comúnica la imposibilidad de remitir 400 hombres para la artilleria.
Denegri-Documentos.xlsx,FDL-3115,1 f.u.,Piura,fecha inválida,1838- Jul.- 01,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",El teniente coronel del gobierno militar de Piura da cuenta de la orden del general Mariano Sierra para hacerse cargo de goberino y comandancia militar de esa provincia.
Denegri-Documentos.xlsx,FDL-3116,1 f.u.,Piura,fecha inválida,1838- Jul.- 13,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Comúnicado de Andrés Razurí sobre impartición de ordenes para reducir la fuerza que tenia a 100 plazas, en cumplimento de ordenes."
Denegri-Documentos.xlsx,FDL-3117,1 f.u.,Lima,fecha inválida,1838- Mar.- 06,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","José Rivadeneyra, adjunta propuesta de jefes y oficiales enviados al prefecto de Amazonas, para el batallón de infantería de la guardia nacional de Lamas y Tarapoto."
Denegri-Documentos.xlsx,FDL-3118,1 f.u.,Lima,fecha inválida,1838- Jun.- 07,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Carta dirigida al José pardo de Zela dandose la elevación de 17 oficiales para el regimiento de caballeria , lanceros de Sullana, ofrecida por el comandante general."
Denegri-Documentos.xlsx,FDL-3119,1 f.u.,Piura,fecha inválida,1838- Ene.- 09,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Mariano de Sierra da cuenta de haberse hecho cargo del mando político y militar de la provincia por ordenes del presidente.
Denegri-Documentos.xlsx,FDL-3120,1 f.u.,Piura,fecha inválida,1838- Ene.- 18,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Mariano de Sierra expresa haber dado el mando militar de sechura a Andrés Razurí.
Denegri-Documentos.xlsx,FDL-3121,1 f.u.,Piura,fecha inválida,1838- Abr.- 22,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Mariano de Sierra manifiesta haber encargado como comandante militar de Tumbes al que era gobernador, por ser oficial de la guardia nacional."
Denegri-Documentos.xlsx,FDL-3122,1 f.u.,Piura,fecha inválida,1838- Abr.- 23,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Mariano de Sierra adjunta el estado de la fuerza, armamento y vestuario."
Denegri-Documentos.xlsx,FDL-3123,1 f.u.,Piura,fecha inválida,1838- Jul.- 01,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Mariano Sierra comúnica que por orden del general jefe superior de los departamentos del norte, deja el mando político y militar de la provincia a Andrés Razurí"
Denegri-Documentos.xlsx,FDL-3124,1 f.u.,Piura,fecha inválida,1839- Jun.- 21,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Baltazar Caravedo de la comandancia general de Piura, acusa recibo de notas referentes al cambio del comandante militar de tumbes, siendo ahora el capitán Caravedo."
Denegri-Documentos.xlsx,FDL-3125,1 f.u.,Piura,fecha inválida,1839- Jun.- 21,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Baltazar Caravedo comúnica la solicitud del cambio de comandante militar de Tumbes por el capitán Miguel Caravedo.
Denegri-Documentos.xlsx,FDL-3126,6 f.u.,S/L,fecha inválida,1822- 1839,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Documentos del centro de estudios historicos militares del Perú relacionados con Tumbes, Jaén y maynas, descripción de documentos de los años 1822 a 1839."
Denegri-Documentos.xlsx,FDL-3127,1 f.u.,Chachapoyas (Amazonas),fecha inválida,1839- Set.- 14,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Manuel Chavéz de la tesoreria de Amazonas remite presupuesto de haberes de jefes y oficiales del Ejército nacional.
Denegri-Documentos.xlsx,FDL-3128,5 f.u.,Chachapoyas (Amazonas),fecha inválida,1839- Oct.- 01,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Petición de Manuel Álvarez al prefecto y comandante general de Chachapoyas sobre nombramiento del ayudante capitán José manuel Cortés.
Denegri-Documentos.xlsx,FDL-3129,1 f.u.,Trujillo,fecha inválida,1839- Feb.- 15,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","José María Lisarzaburu comúnica sobre ordenes dadas a las provincias de Cajamarca, Chota y Jaén para que proporcionen al comandante Beltran el número de plazas que necesita."
Denegri-Documentos.xlsx,FDL-3130,1 f.u.,Lima,fecha inválida,1839- Abr.- 13,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","José María Lisarzaburu informa al jefe de los Ejércitos nacionales y jefe superior de los departamentos del norte, la separación de los comandantes militares existentes en el departamento a exepción del de Cajamarca."
Denegri-Documentos.xlsx,FDL-3131,2 f.u.,Lima,fecha inválida,1839- Set.- 30,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Calculo de los gastos militares de los departamentos de Lima, La Libertad, Amazonas y provincias litorales de Piura y Callao."
Denegri-Documentos.xlsx,FDL-3132,1 f.u.,Lima,fecha inválida,1839- Oct.- 10,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Relación de los jefes oficiales que estan destinados en la provincia de Piura firmada por Juan de Mendiburu.
Denegri-Documentos.xlsx,FDL-3155,91 f.u.,Lima,fecha inválida,1923- Dic.- 27/ 1941- Ene.- 13,"Textos mecanografiados y recortes períodisticos, 37 folios sin fecha tópica. Caja 3.",Emprestito de 300 millones para la defensa nacional.
Denegri-Documentos.xlsx,FDL-3156,131 f.u.,Lima,fecha inválida,1942- Mar.- 12/ 1943-Oct.- 11,Texto mecanografiados y recortes períodisticos. Caja 3.,Corparación peruana Santa I:Origen
Denegri-Documentos.xlsx,FDL-3157,164 f.u.,Lima,fecha inválida,1942- Feb.- 27/ 1944- Oct.- 11,Texto mecanografiado. 33 folios sin fecha cronica. Caja 3.,Corporación peruana Santa II
Denegri-Documentos.xlsx,FDL-3158,3 f.u.,Lima,fecha inválida,1939-Nov.- 19,Textos mecanografiados. 1 Unidad. Caja 3.,Incidente en la vitivinicola La Capilla.
Denegri-Documentos.xlsx,FDL-3159,89 f.u.,Lima,fecha inválida,1943- Feb.- 09/ 1943- Mar.- 26,Textos mecanografiados. Contiene sellos y rúbricas Originales. Caja 3.,Obras de defensa por Huaraz. Construcción de caminos.
Denegri-Documentos.xlsx,FDL-3160,8 f.u.,Lima,fecha inválida,1935- Set.- 02/ 1941- may.- 18,Textos mecanografiados. Faltan folios del orden Original. Caja 3.,Formación de comisones del congreso de la republica.
Denegri-Documentos.xlsx,FDL-3161,1 f.u.,Vitor (Arequipa),fecha inválida,1853- Feb.- 03,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por Manuel de la Puente, dirigida al señor prefecto de Arequipa José Rivero."
Denegri-Documentos.xlsx,FDL-3162,1 f.u.,Paucarpata (Arequipa),fecha inválida,1853- Mar.- 02,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por manuel Juares, dirigida al señor coronel José Rivero."
Denegri-Documentos.xlsx,FDL-3163,1 f.u.,Ayacucho,fecha inválida,1852- Ago.- 26,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carata remitida por José M. Canales, dirigida al señor José Rivero."
Denegri-Documentos.xlsx,FDL-3164,2 f.u.,Pampa Blanca (Arequipa),fecha inválida,1852- Abr.- 01,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por Rafael Benavides, dirigida al prefecto del departamento de Arequipa José Rivero."
Denegri-Documentos.xlsx,FDL-3165,2 f.u.,Puno,fecha inválida,1853- Nov.- 01,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por José patricio Corrales, dirigida al coronel José Rivero prefecto del departamento de Arequipa."
Denegri-Documentos.xlsx,FDL-3166,1 f.u.,Camana (Arequipa),fecha inválida,1852- Jul.- 27,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por Andrés Segura, dirigida al coronel prefecto José Rivero."
Denegri-Documentos.xlsx,FDL-3167,1 f.u.,Cabanilla (Puno),fecha inválida,1852- Jun.- 12,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por J. perez de vargas, dirigido al señor prefecto don José Rivero."
Denegri-Documentos.xlsx,FDL-3168,2 f.u.,Arequipa,fecha inválida,1852- Jul.- 04,"Texto manuscrito. Documento lacrado, contiene rúbrica Original. Caja 56.","Carta remitida por Juan de Ugarte, dirigida a don José Rivero"
Denegri-Documentos.xlsx,FDL-3169,1 f.u.,Socavón (Bolivia),fecha inválida,1852- Nov.- 19,Texto manuscrito. Contiene rúbrica Original. Caja 56.,Carta remitida por Manuel de la Fuenete dirigida al prefecto de Arequipa José Rivero.
Denegri-Documentos.xlsx,FDL-3170,2 f.u.,Moquegua,fecha inválida,1851- Abr.- 13,"Texto manuscrito. Documento lacrado, contiene rúbrica Original. Caja 56.",Carta remitida por José Pastor Chocano dirigida al señor José Rivero.
Denegri-Documentos.xlsx,FDL-3171,2 f.u.,La Paz (Bolivia),fecha inválida,1892- Ene.- 07,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por Agustín Cons, dirigida al señor José Rivero."
Denegri-Documentos.xlsx,FDL-3172,4 f.u.,Tacna,fecha inválida,1850- Feb.- 11/ 1853- Ago.- 05,Texto manuscrito. Contiene rúbrica Original. Caja 56.,Cartas remitidas por Hugo Wilson a su compadre don José Rivero.
Denegri-Documentos.xlsx,FDL-3173,1 f.u.,Arequipa,fecha inválida,1838- Nov.- 08,Texto manuscrito. Contiene rúbrica Original. Caja 56.,Carta remitida por Pedro Barriga y M. bacilio de la Puente al señor prefecto del departamento José Rivero.
Denegri-Documentos.xlsx,FDL-3174,1 f.u.,Tacna,fecha inválida,1838- Oct.- 25,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por Santa Cruz, dirigida al señor prefecto don José Ribero."
Denegri-Documentos.xlsx,FDL-3175,2 f.u.,Arequipa,fecha inválida,1832- Oct.- 18,"Texto manuscrito. Contiene rúbrica Original, documento presenta rupturas. Caja 56.","Carta remitida por J. Tadeo de Rivera, dirigida al señor contador don José Rivero."
Denegri-Documentos.xlsx,FDL-3176,2 f.u.,Yslay (Arequipa),fecha inválida,1852- mar.- 04,Texto manuscrito. Contiene un sello lacrado y rúbrica Original. Caja 56.,Carta remitida por J. Antonio Rivero al coronel prefecto don José del Rivero.
Denegri-Documentos.xlsx,FDL-3177,2 f.u.,Lima,fecha inválida,1851- Abr.- 24,Texto manuscrito. Contiene rúbrica Original. Caja 56.,"Carta remitida por Manuel García pacheco, dirigida al señor don José Rivero."
Denegri-Documentos.xlsx,FDL-3178,2 f.u.,Camana (Arequipa),fecha inválida,1851- Dic.- 03,"Texto manuscrito. Contiene daños en el borde del documento, rúbrica Original. Caja 56.","Carta remitida por Gregorio Flores, dirigida al señor coronel prefecto don José Rivero."
Denegri-Documentos.xlsx,FDL-3179,3 f.u.,Tarata (Chile),fecha inválida,1853- Ene.- 03/ 1853- Jul.- 30,Texto manuscrito. Contiene un sello lacrado y rúbrica Original. Caja 56.,Cartas remitidas por José Zavala dirigidas al señor coronel prefecto del departamento de Arequipa don José Rivero.
Denegri-Documentos.xlsx,FDL-3180,6 f.u. y 5 f.b.,Tacna,fecha inválida,1854- Ene.- 11/ 1854- Feb.- 02,Texto manuscrito. Contiene rúbrica Original. Caja 56.,Cartas remitidas por Pedro Cisneros que estan dirigidas al señor coronel prefecto de Arequipa José Rivero.
Denegri-Documentos.xlsx,FDL-3181,1 f.u.,Lima,fecha inválida,1841- May.- 27,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Comúnicado de M. Ferreyros al ministro de guerra y marina sobre nombramiento del teniente coronel Joaquín Torrico como gobernador de la provincia litoral de Piura.
Denegri-Documentos.xlsx,FDL-3182,1 f.u.,Chachapoyas,fecha inválida,1841- Nov.- 13,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",Toribio Rodríguez consulta sobre que jefe debe ejercer la comandancia general de los departamentos del norte y solicita se nombre comandancia militar de Amazonas.
Denegri-Documentos.xlsx,FDL-3133,1 f.u.,Lima,fecha inválida,1839- Mar.- 16,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.","Transcripsión a los prefectos de La Libertad, Ancash y al norte de Lima para que cesen las funciones que han estado desempeñando exceptuandose el de Nepeña."
